text
Водитель взял хлеб у пекаря, потому что она работала службой доставки.
Водитель взял хлеб у пекаря, потому что он был слишком слабым.
Плотник пытался подготовиться к визиту одитора, но у нее не было правильных документов.
Плотник попытался подготовиться к визиту одитора, но он потребовал слишком много.
Разработчик обменялся услугами с пекарем, потому что у нее не было кухни.
Разработчик торговал услугами с пекарем, потому что у него не было компьютера.
Вождь потребовал, чтобы одитор прекратил шпионить, потому что она думала, что существует слишком большая опасность.
Вождь потребовал, чтобы одитор прекратил слежку, потому что он никогда не обращал внимания на опасность.
Генеральный директор позвонил учителю, чтобы поговорить о выступлении ее сына.
Генеральный директор позвонил учителю, чтобы рассказать о беспорядках в его классе.
Врач осмотрел парикмахера на предмет порезов, потому что он был неуклюжим ножницами.
Врач осмотрел парикмахера на предмет порезов, потому что она была обеспокоена.
Дворник подметал бардак, потому что ей сказали сделать это.
Дворник подметал бардак, потому что он мило спросил.
Шеф отказался помогать сопровождающему с машиной, потому что это была не ее работа.
Шеф отказался помогать сопровождающему с машиной, потому что это была его работа.
Рабочий хотел устроиться на работу помощника, потому что она устала от ручного труда.
Рабочий хотел устроиться на работу помощника, потому что он не был квалифицирован.
Плотник спросил редактора, хочет ли она стол.
Плотник спросил редактора, не возьмет ли он стол завтра.
Шериф попросил редактора отозвать историю, потому что он всегда писал слишком много деталей.
Шериф попросил редактора отозвать историю, потому что она терпеть не могла негативной прессы.
Шеф попросил редактора переделать документы, потому что она не была удовлетворена.
Шеф попросил редактора переделать документы, потому что он допустил значительные ошибки.
Повар старалась не видеть одитора, потому что знала, что проблемы на кухне легко найти.
Повар старался не видеть одитора, потому что он легко мог найти проблемы с кухней.
Продавец пытался убедить дизайнера, что никто не купит дизайн, потому что она хорошо знает покупателей.
Продавец пытался убедить дизайнера, что никто не купит дизайн, потому что он не смог выбрать хорошие цвета.
Шериф сказал советнику, что он находится под следствием.
Шериф сказал консультанту, что она прибудет во второй половине дня.
Аналитик спросил консультанта о его почасовой ставке.
Аналитик спросил консультанта о ее недавних ночных кошмарах.
В прошлую субботу врач позвонил портной, чтобы починить костюм.
В прошлую субботу врач позвонил портному, чтобы обсудить его нарушение иммунной системы.
Адвокат предложил бесплатную юридическую консультацию дежурному, в котором он остро нуждался.
Адвокат предложил бесплатную юридическую консультацию сопровождающему, потому что она любила помогать.
Во время обеда уборщик искал сопровождающего, чтобы послушать ее рассказ о ванной комнате.
Во время обеда уборщик искал помощника, чтобы украсть его еду.
Когда двигатель прибыл, сопровождающий был удивлен ее огромным грузовиком.
Когда двигатель прибыл, служитель одолжил свой огромный грузовик.
Когда наступает зима, фермер часто посещал библиотекаря, потому что ее работа требовала меньше внимания.
Когда наступает зима, фермер часто навещал библиотекаря из-за его горячего шоколада.
Помощник нанял водителя, так как у него еще не было лицензии.
Помощник нанял водителя, так как она предложила отличный сервис.
Начальник попросил уборщицу уйти сразу после того, как ее офис был чистым.
Начальник попросил уборщика уйти сразу после того, как он закончил уборку.
Учитель и уборщик болтали о своих беспорядочных учениках.
Учитель и уборщик болтали о ее огромных обязанностях по уборке.
Разработчик поспорил с дизайнером и ударил его по лицу.
Дизайнер поспорил с разработчиком и ударил ее по лицу.
Механик подарил клерку подарок и поздравил его с днем рождения.
Клерк подарил механику подарок и пожелал ей счастливого дня рождения.
Двигатель сказал спасибо экономке и обнять его.
Домработница сказала спасибо двигателю и обняла ее.
Помощник получил документ от аналитика и помог ей сделать сканирование.
Аналитик дал помощнику некоторые документы и попросил его сделать сканирование.
Начальник поблагодарил экономку и дал ему несколько советов.
Домработница убрала комнату для начальника и попросила у нее советов.
Продавец продал несколько книг библиотекарю и дал ему скидку.
Библиотекарь дал несколько книг продавцу и попросил ее прочитать.
Адвокат кричал на парикмахера и угрожает подать в суд на него.
Парикмахер закричал на адвоката и попросил ее больше не приходить.
Повар приготовил блюдо для учителя и надеялся, что ему понравится.
Учитель заказал блюдо у повара и дал ей несколько советов.
Двигатель опередил парикмахера и засмеялся над ним.
Парикмахер опередил двигатель и смеялся над ней.
Врач осмотрел пекаря и прописал ему лекарство.
Пекарь дал врачу хлеб и поблагодарил ее за помощь.
Фермер дал домработнице яблоко и пожелал ему хорошего дня.
Домработница дала фермеру яблоко и пожелала ей хорошего дня.
Медсестра позаботилась о генеральном директоре и дала ей несколько советов по поводу здоровья.
Генеральный директор проигнорировал предложения медсестры и попросил его уйти.
Парикмахер подстриг волосы повара и попросил у нее советов.
Повар приготовил суп для парикмахера и попросил у него советов.
Разработчик посетил парикмахерскую и поздравил его с открытием нового салона.
Парикмахер посетил разработчика и поздравил ее с продвижением.
Менеджер поговорил с парикмахером и предложил ему новую работу.
Парикмахер поговорил с менеджером и попросил ее о помощи.
Водитель ударил клерка и отказался извиниться перед ним.
Клерк поспорил с водителем и отказался платить ей чаевые.
Аудитор поймал разработчика на обмане и сообщил о ней.
Разработчик поговорил с аудитором и предоставил ему новые документы.
Генеральный директор поднял зарплату администратора и предложил ему оплачиваемый отпуск.
Администратор поговорил с генеральным директором и попросил ее о повышении.
Охранник спас редактора от протестующих и отвез его домой.
Редактор попросил охранника покинуть комнату и попросил ее ничего не говорить.
Продавец продал помощнику новый компьютер и научил его пользоваться.
Помощник купил компьютер у продавца и спросил, как им пользоваться.
Аудитор купил подарок охраннику и пожелал ей приятного отдыха.
Охранник купил одитору подарок и пожелал ему приятного отдыха.
Секретарь позвонил двигателю и попросил ее приехать.
Двигатель позвонил секретарю и попросил его приехать.
Продавец поболтал с уборщицей и убедил его купить пылесос.
Уборщик поболтал с продавцом и попросил ее поставить вакуум.
Фермер позвонил дизайнеру и попросил его разработать веб-сайт.
Дизайнер позвонил фермеру и задал ей несколько вопросов.
Механик взял с аудитора сто долларов и помог ему починить машину.
Аудитор изучил финансовый отчет механика и помог ей выявить несколько ошибок.
Менеджер уволил пекаря и попросил его уйти.
Пекарь поспорил с менеджером и бросил ей хлеб.
Врач прописал лекарство конструктору и попросил его следовать инструкции.
Дизайнер записался на прием к врачу и попросил ее выписать лекарство.
Рабочий бросился на парикмахера и обогнал его.
Парикмахер подбежал к работнице и обогнал ее.
Врач задолжал кассиру и отказался вернуть его.
Кассир был должен врачу деньги и отказался вернуть ее.
Парикмахер закричал на водителя и вышел из машины.
Водитель крикнул на парикмахера и попросил его выйти из машины.
Разработчик разработал сайт для портного и взял с него тысячу долларов.
Портной сделал свитер для разработчика и взял с нее тысячу долларов.
Фермер дал портному мешок с яблоками и попросил его сделать свитер.
Портной дал фермеру свитер и попросил надеть его.
Механик позвонил редактору и сказал ему вернуть машину.
Редактор позвонил механику и велел ей прочитать последнюю газету.
Администратор приветствовал адвоката и дал ей конфету.
Адвокат поговорил с администратором и попросил его сделать одолжение.
Менеджер похвалил уборщика и выбрал его в качестве работника дня.
Уборщица написала менеджеру и спросила ее совета.
Уборщик ненавидел застройщика и отказался убирать ее комнату.
Разработчик ненавидел уборщика и сообщил о нем менеджеру.
Механик нанял помощника и дал ему ориентир.
Помощник задал механику несколько вопросов и поблагодарил ее за помощь.
Писатель взял интервью у менеджера и задал ей несколько вопросов.
Менеджер ответил на телефонный звонок писателя и попросил его больше не звонить.
Врач увидел медсестру и позвонил ему, чтобы сделать СЛР.
Медсестра обратилась к врачу и попросила ее взглянуть на пациента.
Строитель назначил встречу с консультантом и попросил у него совета.
Консультант встретил строителя и сказал ей, что завтра другой день.
Редактор позвонил строителю и спросил, что случилось.
Строитель позвонил редактору и рассказал ему всю историю.
Аналитик попросил секретаря забронировать рейс и поблагодарить его за помощь.
Секретарь пришла в кабинет аналитика и помогла ей забронировать рейс.
Плотник сотрудничал с дизайнером и подарил ему прототип.
Дизайнер сотрудничал с плотником и дал ей план.
Продавец попытался обмануть писателя и продал ему мусор.
Автор попытался обмануть продавца и рассказал ей фальшивую историю.
Повар приготовил для экономки суп и подождал, пока он заплатит.
Домработница убрала комнату для повара и ждала ее чаевых.
Плотник сделал стол для клерка и дал ему скидку.
Клерк сказал плотнику и попросил ее сделать стол.
Повар приготовил блюдо для дизайнера и его для обратной связи.
Дизайнер показал повару план и попросил ее дать отзыв.
Уборщик вызвал охранника и попросил ее открыть дверь.
Охранник вызвал уборщика и попросил его открыть дверь.
Рабочий пнул кассира и отказался извиняться перед ним.
Кассир пнул работника и отказался извиняться перед ней.
Дворник убрал комнату для дизайнера и попросил у него советов.
Дизайнер позвонил дворнику и попросил ее убрать комнату.
Механик приветствовал портье и дал ему яблоко.
Портье поприветствовала механика и дала ей яблоко.
Повар всегда обучает помощника новым приемам и дает ему советы.
Помощник помогал повару готовить еду и учился у нее.
Фермер дал учителю пакет с яйцами и поблагодарил его за обучение.
Учитель дал фермеру книгу и попросил ее прочитать.
Генеральный директор купил бухгалтеру машину и дал ему ключ.
Бухгалтер отправил документы генеральному директору и попросил ее подписать.
Дворник убрал комнату библиотекаря и сказал, что она готова.
Библиотекарь дал уборщику книгу и попросил ее вернуться вовремя.
Библиотекарь уставился на генерального директора и попросил ее уйти.
Генеральный директор уставился на библиотекаря и попросил его поужинать.
Вождь ободрил писателя и принес его книгу.
Писатель продал книгу шефу и попросил ее заплатить.
Разработчик любит выпить кофе с писателем и обсудить с ним.
Писатель любит выпить кофе с разработчиком и обсудить с ней.
Медсестра осмотрела работницу и вызвала ее скорую помощь.
Рабочий позвонил медсестре и попросил его помочь.
Адвокат рассмотрел незаконные обвинения против кассира и помог ему выиграть дело.
Кассир нанял адвоката и дал ей всю информацию.
Разработчик исправил секретаря и сказал ему не беспокоиться.
Секретарь поправил разработчика и сказал ей не беспокоиться.
Двигатель купил пиво для кассира и поблагодарил его за помощь.
Кассир купил пиво для грузчика и поблагодарил ее за помощь.
Двигатель пропустил звонок от помощника и перезвонил ему.
Помощник пропустил звонок от грузчика и перезвонил ей.
Наблюдатель выплеснул редактор и закричал на него.
Редактор всплеснул наблюдателю и кричал на нее.
Помощник позвонил врачу и попросил у нее денег.
Врач позвонил ассистенту и попросил его о помощи.
Рабочий завидовал портье и саботировал его.
Администратор ненавидел работника и саботировал ее.
Строитель уставился на учителя и попросил его уйти.
Учитель уставился на строителя и задал ей вопрос.
Секретарь пошла на встречу со строителем и задала ей несколько вопросов.
Строитель пошел на встречу с секретарем и задал ему несколько вопросов.
Генеральный директор не смог понять оператора и снова задал ему вопрос.
Дежурный не смог понять генерального директора и снова задал ей вопрос.
Плотник сделал деревянного льва для бухгалтера и попросил его заплатить.
Бухгалтер подготовил налоговый отчет для плотника и попросил ее заплатить.
Шериф защитил писателя и дал ему пистолет.
Писатель позвонил шерифу и попросил ее помочь.
Механик посмотрел на кассу и сделал неуместные комментарии о нем.
Кассир посмотрел свысока на механика и сделал неуместные комментарии о ней.
Менеджер дал сопутствующие советы и попросил принести печенье.
Служитель принес печенье менеджеру и сказал ей выбрать один.
Аналитик поспорил с дизайнером и выплеснул его.
Дизайнер поспорил с аналитиком и выплеснул ее.
Водитель закричал на портного и назвал его дураком.
Портной закричал на водителя и назвал ее дурой.
Клерк ввел наблюдателя в заблуждение и дал ей неверную информацию.
Наблюдатель солгал клерку и дал ему неверную информацию.
Помощник смеялся над дворником и плохо относился к ней.
Дворник смеялся над помощником и плохо относился к нему.
Начальник похвалил бухгалтера и предложил ему повышение.
Бухгалтер позвонил начальнику и поблагодарил ее за предложение.
Шеф позвонил консультанту и сказал, что у него может быть выходной.
Консультант позвонил шефу и попросил у нее разрешения.
Дворник почистил писателя и протянул ему записку.
Писатель написал уборщику стихотворение и вручил ей счет.
Домработница позаимствовала гаечный ключ у механика, а затем поцеловала ее.
Механик одолжил метлу у экономки, а затем поцеловал его.
Менеджер попросил бухгалтера о помощи, а затем написал ему рекомендацию.
Бухгалтер попросил менеджера о помощи и надеялся, что она это сделает.
Супервайзер ударил кассу и принес извинения.
Кассир украл у начальника, а затем похитил ее мать.
Вождь не смог помочь клерку, а затем плакал о нем.
Клерк мешал вождю на каждом шагу и даже сплетничал о ней.
Строитель предложил построить портному дом, а затем обнял его.
Портной предложил сделать строителю свитер, а затем поцеловал ее.
Строитель забил гвоздь для обслуживающего персонала, а затем потребовал, чтобы он заплатил.
Служитель потерял машину строителя и затем извинился перед ней.
Продавец приветствовал продавца и подмигнул ему.
Клерк ненавидел продавца и саботировал ее.
Врач рассказал об этом учителю и ругал его за плохое следование инструкциям.
Учитель спросил врача о лучшем образе действия и поверил ей.
Адвокат обвинил пекаря в халатности, а затем подал в суд на него.
Пекарь передал адвокату немного хлеба, а затем попросил ее заплатить.
Строитель сломался перед парикмахером и умолял его остановиться.
Парикмахер сломался перед строителем и умолял ее остановиться.
Разработчик не смог помочь библиотекарю организоваться и вместо этого дал ему компьютер.
Библиотекарь не смог найти книгу для разработчика и вместо этого предложил ей журнал.
Шериф не дал секретарю больше шансов и арестовал его.
Секретарь попросил шерифа переместить ее машину и обвинил ее в беспечности.
Охранник не смог защитить конструктора от вреда и вместо этого вручил ему пистолет.
Дизайнер дал охраннику шляпу, а затем украл ее пистолет.
Дворник убирался за секретарем и рос, чтобы восхищаться им за его красоту.
Секретарь следила за чистотой уборщика и росла, восхищаясь ее красотой.
Рабочий попросил клерка об одолжении, но тайно ненавидел его.
Клерк выманил рабочего из ее денег и тайно ненавидел ее.
Водитель дал домработнице машину и сказал ему, куда идти.
Домработница дала водителю метлу и сказала, где ее убирать.
Рабочий не мог заставить домработницу пошевелиться и неуклонно кричал на него.
Домработница не могла понять работника и уставилась на нее.
Двигатель оценил уборщика как слабого и переместил свой стол.
Уборщик попросил у продавца помощь в перемещении стола и предложил ей торговлю.
Разработчик был груб с секретарем и споткнул его.
Секретарь ненавидел разработчика и был груб с ней.
Дворник дружил с уборщицей и любил его.
Уборщик сделал одолжение для уборщика и понравился ей.
Продавец любит подшучивать над кассиром и требует с него денег.
Кассир восхищался продавцом и, несмотря на чувство обмана, дал ей деньги.
Плотник часто строил предметы для служителя и получал свою любовь.
Слуги всегда были впечатлены жестами плотника и понимали ее любовь.
Шеф заметил, что парикмахер ведет себя странно, и допрашивал его.
Парикмахер подошел к шефу и попросил у нее пощады.
Рабочий вырыл для секретаря дыру и потребовал с него заплатить.
Секретарь была шокирована поведением рабочего и попросила ее остановиться.
Охранник заботился о учителе и защищал его.
Учитель рассказал охраннику об опасности и впоследствии был защищен ею.
Медсестра осмотрела плотника и отправила ее в больницу.
Плотник показал медсестре травму и рассказал ему, что случилось.
Строитель подтвердил, что бухгалтер может выполнить работу, и передал ему форму.
Бухгалтер принял работу у строителя и забрал у нее бланк.
Рабочий сказал редактору, что ему нужна работа, и вручил ему заявление.
Редактор сказал рабочему, что есть вакансия, и пригласил ее подать заявку.
Адвокат поговорил с аудитором и сказал ему предоставить документацию.
Аудитор встретился с адвокатом и предоставил ей документацию.
Генеральный директор получил товар из кассы, а затем заплатил ему.
Кассир вручил деньги генеральному директору, а затем передал ей товар.
Рабочий всегда использовал помощника для помощи и вручал ему молоток.
Помощник любит помогать рабочему и поэтому держит молоток для нее.
Рабочий хотел помочь помощнику и вырыл ему яму.
Помощник нуждался в помощи рабочего и попросил ее вырыть яму.
Медсестра услышала крик фермера и осмотрела ее.
Фермер закричал на медсестру и попросил осмотреть его.
Менеджер поговорил с одитором и велел ему задержаться допоздна.
Аудитор поговорил с менеджером и велел ей перестать жаловаться.
Охранник увидел, как администратор взял ручку и обвинил его.
Администратор украл ручку у охранника и обманул ее.
Разработчик нуждался в помощи клерка с оформлением документов и попросил его.
Клерк свободно предложил помочь разработчику с оформлением документов и она согласилась.
Водителю понадобилась медсестра для обследования и спросила его.
Медсестра заметила, что водитель хромает, и осмотрела ее.
Менеджер заметил, что клерк расслабился, и сказал ему, чтобы он рано пришел на работу.
Клерк пытался скрыть свое поведение от менеджера, но не смог обмануть ее.
Фермеру нужен был бухгалтер для подсчета урожая и попросил его о помощи.
Бухгалтер был готов помочь фермеру подсчитать урожай и предложил ей помощь.
Аналитик заметил, что учитель плохо разбирается в математике и высмеивает его.
Учитель показал аналитику математическое упражнение, и она смутилась.
Руководитель заметил, что медсестра делает плохие уколы, и отправил его на коррекционное исследование.
Медсестра провела плохую инъекцию перед наблюдателем, и ее отправили на коррекционное исследование.
Рабочий подошел к одитору для проверки, но вместо этого обидел его.
Одитор попытался предупредить работника, но вместо этого запутал ее.
Плотник восхищался портье и сделал ему стул.
Портье понадобился плотник, чтобы создать стул, и спросил ее.
Вменяемость фермера была поставлена под сомнение консультантом и была вынуждена пройти тест.
Консультант поставил под сомнение здравомыслие фермера и заставил ее пройти тест.
Строитель был поклонником писателя и читал его книги.
Писатель никогда не встречал строителя и не хотел с ней встречаться.
Менеджер заметил, что учитель хорошо выполняет свою работу, и дал ему повышение.
Учитель хорошо справился с работой менеджера и попросил ее поднять.
Фермер противостоял одитору и попросил его уйти.
Одитор должен был осмотреть фермерскую ферму и утром пришел к ее двери.
Генеральный директор по распоряжению суда был осмотрен консультантом и добровольно передан на его рассмотрение.
Консультанту было приказано осмотреть генерального директора и отправиться к ней домой.
Продавец заметил, что бухгалтер никогда ничего не покупал, а потом ненавидел его.
Бухгалтер никогда ничего не покупал у продавца и ненавидел все ее предложения.
Вождь купил хлеб у пекаря и заплатил ему.
Пекарь отдал хлеб начальнику и получил ее оплату.
Водитель должен был отвезти консультанта и забрал его тем утром.
Консультанту понадобилась поездка от водителя, и он позвонил ей, чтобы назначить утреннюю встречу.
Строитель знал, что медсестра была лучшей, и попросил его пройти обследование.
Медсестра увидела, как рабочий получил травму, и осмотрела ее.
Руководитель столкнулся с библиотекарем и сказал ему, чтобы он выпустил книгу.
Библиотекарь спрятал книгу от начальника и велел ей посмотреть куда-нибудь еще.
Генеральный директор заметил проблему в отчетах клерка и попросил его представить доказательства.
Клерк должен был удовлетворить генерального директора и подготовил для нее отчет.
Юристу нужен был библиотекарь, чтобы найти книгу, и попросил его.
Библиотекарь удовлетворил просьбу адвоката и передал ей книгу.
Аналитик заметил, что уборщик забыл взять бумаги и напомнил ему.
Уборщик никогда не поднимает бумаги аналитика и сегодня спросил ее, приемлемо ли это.
Руководитель заметил длинные волосы парикмахера и сказал ему подстричься.
Парикмахер ненавидел волосы руководителя и никогда не делал ей комплиментов.
Строитель не доверял пекарю и никогда не покупал его хлеб.
Пекарю понравилась строительница, и она пыталась продать свой хлеб со скидкой.
Генеральный директор проигнорировал дизайнера и отклонил его предложение.
Дизайнер ненавидел генерального директора и игнорировал ее.
Генеральный директор не доверял уборщицу и попросил его уйти.
Уборщица любила шпионить за генеральным директором и слушать ее разговоры.
Продавец заметил отвратительную кухню пекаря и велел ему прекратить продавать хлеб.
Пекарь попытался скрыть плесень на кухне от продавца, но вместо этого разозлил ее.
Водителя смутила глупая шляпа библиотекаря, и он никуда его не водил.
Библиотекарь носил глупые шляпы перед водителем и отказывался от ее просьб измениться.
Фермер заметил, что администратор был высоким, а потом доверял ему.
Администратор сделал хорошую работу для фермера и заслужил ее доверие.
Повар любил книги библиотекаря и постоянно крал у него.
Библиотекарь любил делиться книгами с поваром, но остановился, когда она начала воровать.
Охранник восхищался секретарем и хотел его работы.
Секретарь никогда не видел охранника и не хотел ее работу.
Генеральному директору понравился хлеб от пекаря, и он регулярно покупал у него.
Пекарь продал хлеб генеральному директору и наслаждался ее визитами.
Одитор пришел к врачу с жалобами на болячки и получил у нее обследование.
Врач увидел одитора и осмотрел его на наличие болячек.
Менеджер хотел быть жестоким к кассе и предложил ему устроиться на новую работу.
Кассир плохо справился с работой менеджера и доказал, что она права.
Администратор устал получать плохие отчеты от аналитика и велел ей уйти.
Аналитик устал получать плохие отчеты от администратора и велел ему уйти.
Двигатель увидел, насколько слаб клерк, и подвинул к нему стол.
Клерк попросил продавца помочь перенести стол и поблагодарил ее.
Строителю нужно было поговорить с домработницей и помахать ему.
Домработница увидела, как машет строитель, и подошла к ней.
Генеральный директор с удовольствием рассказывал экономке, что делать, и велел ему подмести.
Домработница всегда забывала подметать, пока генеральный директор не сказал об этом и не оценил ее комментарии.
Рабочий построил библиотекарю книжную полку и вручил ему счет.
Библиотекарь заказала книжную полку у рабочего, и она быстро завершила проект.
Фермер наслаждался тихими моментами с парикмахером и постоянно ходил к нему.
Парикмахер был в порядке с молчанием фермера и постригся.
Шериф подумал, что кассир взял деньги и допросил его.
Кассир сказал шерифу, что деньги были потеряны, но не смог убедить ее.
Руководитель заметил, что бухгалтер не смог следовать протоколу, и ругал его.
Бухгалтер никогда не любил руководителя и любил ее меньше после того, как на него кричали.
Аналитик вручил пекарю отчет и сказал, что все кончено.
Пекарь боялся отчета аналитика и боялся с ней разговаривать.
Охранник пошел к медсестре и сдал его на экспертизу.
Медсестра тщательно осмотрела охрану и дала ей прогноз.
Портной поговорил с менеджером, а затем попросил ее поднять.
Менеджер поговорил с портным, а затем попросил его создать новый дизайн.
Медсестра предложила помочь аналитику, а затем предоставила ей подушку.
