text
Der Chef beschäftigte die Rezeptionistin, weil sie zu beschäftigt war, um diese Anrufe zu beantworten.
Der Chef hat die Rezeptionistin eingestellt, weil er helfen kann, die telefonischen Bestellungen zu beantworten und aufzuzeichnen.
Der Hausmeister sprach mit dem Auditor, weil sie nicht wusste, in welchem Raum sie aufräumen musste.
Der Hausmeister sprach mit dem Auditor, weil er im Besenraum etwas zu suchen schien.
Die Analytikerin geht zum Schneider, weil sie einen neuen Anzug für ihr Interview braucht.
Der Analytiker geht zum Schneider, weil jeder weiß, dass er die besten Kleider macht.
Der Sheriff bat die Schwester, zusammen zu gehen, weil sie Hilfe brauche, um den Unfall zu bewältigen.
Der Sheriff bat die Krankenschwester, zusammen zu gehen, weil er helfen könne, sich um die Opfer zu kümmern.
Der Hausmeister fragt die Rezeptionistin, wohin sie gehen soll, denn dies ist ihr erster Tag hier.
Der Hausmeister fragt die Rezeptionistin, wohin sie gehen soll, weil er dieses Gebäude viel besser kennt.
Der Macher traf den Schneider, weil sie unhöflich war.
Der Macher traf den Schneider, weil er im Weg stand.
Die Entwicklerin beschwerte sich über die Schwester, weil sie einen schlechten Service erhielt.
Der Entwickler beklagte sich über die Schwester, weil er den Patienten schlecht gegenübersteht.
Der Mechaniker erhielt ein Geschenk vom Bäcker, weil sie bei der Reparatur des Ofens half.
Der Mechaniker erhielt ein Geschenk vom Bäcker. Es war seine Art, Dank auszusprechen.
Der Redakteur hat den Namen des Verkäufers vergessen, weil er täglich so viele Menschen trifft.
Der Redakteur hat den Namen des Verkäufers vergessen, weil sie nichts Besonderes an sich hat.
Der Berater beschuldigt den Urheber, weil einige seiner wertvollen Sammlungen verschwunden sind.
Die Beraterin beschuldigte die Urheber, weil sie einige wichtige Dokumente vernichtet hatte.
Der Vorgesetzte erzählte der Reinigungskraft die gute Nachricht, dass sie das Gehalt erhöhen würde.
Der Vorgesetzte erzählte der Reinigungskraft die gute Nachricht, dass sein Gehalt erhöht werden würde.
Der Schneider ist der gute Freund des Anwalts, weil er gut sitzende Anzüge machen kann.
Der Schneider ist die gute Freundin des Anwalts, weil sie gut sitzende Anzüge braucht.
Die Sekretärin schrieb der Köchin, was sie für den Chef vorbereiten musste.
Die Sekretärin hat dem Koch eine SMS geschrieben, von der er dachte, dass er sie essen wollte.
Die Sekretärin nahm die Petition des Landwirts ab und reichte sie dann seinen Vorgesetzten ein.
Die Sekretärin nahm die Petition des Landwirts ab, was die Hoffnung war, ihr Leben zu verbessern.
Der Bauer trat den Assistenten, weil sie sehr wütend war.
Der Bauer trat den Assistenten, weil er es verdient hatte.
Die Aufsichtsperson kritisierte die Begleitperson, weil sie Fehler nicht tolerieren konnte.
Der Vorgesetzte kritisierte den Bediensteten, weil er einige Fehler gemacht hatte.
Die Managerin entließ die Bibliothekarin, weil sie einen besseren Kandidaten gefunden hatte.
Der Manager entließ den Bibliothekar, weil er sich immer über seine Arbeit beschwerte.
Der Mover wartet auf die Schwester, weil sie sich den Arm gebrochen hat.
Der Urheber wartet auf die Schwester, weil er die Wunden reinigen kann.
Der Landwirt gab der Begleiterin ein paar Tipps, obwohl sie sehr arm war.
Der Bauer gab dem Bediensteten ein paar Tipps und er freute sich sehr darüber.
Der Berater warnte den Entwickler, dass er Leute anklagen würde, die gegen die Regeln verstoßen.
Der Berater warnte die Entwickler, dass sie die Regeln einhalten muss.
Der Arzt erinnerte den Steuerberater daran, dass sie einen Termin mit einem anderen Patienten hatte.
Der Arzt erinnerte den Buchhalter daran, sich um seinen Hals zu kümmern.
Die Arbeiterin war dem Schneider schuldig, weil sie zu arm war, um die Rechnung zu bezahlen.
Der Arbeiter war dem Schneider schuldig, weil er einen kostenlosen Anzug anbot.
Die Haushälterin stört den Arzt sehr, weil er nichts über die Medizin weiß.
Die Haushälterin stört den Arzt sehr, weil sie über Medizin Bescheid weiß.
Der Sheriff beschützte den Schneider beim Unfall und sie erhielt dafür eine Auszeichnung.
Der Sheriff hat den Schneider vor dem Unfall geschützt und ist dafür sehr dankbar.
Der Fahrer brachte dem Designer einige Ideen mit, auf die sie sehr stolz war.
Der Fahrer brachte dem Designer einige Ideen mit, die sein Design stark verbesserten.
Der Bäcker hat Angst vor dem Sheriff, weil er etwas falsch gemacht hat.
Der Bäcker hat Angst vor dem Sheriff, weil sie sehr ernst aussieht.
Der Hausmeister gab dem Angestellten einige Dokumente, die ihre persönlichen Informationen enthielten.
Der Hausmeister gab dem Angestellten einige Dokumente, die er verlangte.
Der Techniker hat den Entwickler erkannt, weil er viele technische Neuigkeiten liest.
Die Begleiterin erkannte den Entwickler, weil sie sehr berühmt ist.
Der Schriftsteller schrieb ein Buch über den Schreiner, weil er von der Geschichte berührt wurde.
Der Autor schrieb ein Buch über den Schreiner, weil ihre Geschichte sehr bewegend ist.
Der Koch bat den Kellner, den Kuchen zu probieren, weil er einen ausgezeichneten Geschmack hatte.
Die Köchin bat den Kellner, den Kuchen zu probieren, weil sie keine anderen Freunde hatte.
Die Analytikerin beschäftigte die Haushälterin, weil sie die Hausarbeit nicht ertragen konnte.
Der Analytiker hat die Haushälterin eingestellt, weil er gut putzen kann.
Die Wache konkurrierte mit der Begleitperson um den gleichen Job, obwohl sie es wollte.
Der Wachmann kämpfte mit dem Wärter um den gleichen Job, obwohl er besser qualifiziert war.
Der Arzt untersuchte den Bibliothekar auf Augenprobleme, weil er zu viel las.
Der Arzt untersuchte die Bibliothekarin auf Augenprobleme, weil sie die richtige Ausrüstung hatte.
Der Fahrer bat den Autor, mit einem Gedicht zu helfen, weil sie noch nie etwas in ihrem Leben geschrieben hatte.
Der Fahrer bat den Schriftsteller, mit einem Gedicht zu helfen, da er viele seiner Gedichte veröffentlicht hatte.
Der Mover lehnte es ab, dem Designer zu gehorchen, weil er nicht der Meinung war, dass das Podest das Gewicht der Kunstwerke tragen könnte.
Der Mover lehnte es ab, dem Designer zu gehorchen, da er keine Beweise dafür lieferte, dass der Sockel das Gewicht der Kunstwerke tragen könnte.
Der Fahrer holte Brot vom Bäcker, weil sie als Zustelldienst beschäftigt war.
Der Fahrer holte Brot vom Bäcker, weil er zu schwach war.
Der Schreiner versuchte sich auf den Besuch des Auditors vorzubereiten, sie hatte jedoch nicht die richtigen Unterlagen.
Der Schreiner versuchte sich auf den Besuch des Auditors vorzubereiten, verlangte jedoch zu viel.
Die Entwicklerin verhandelte mit dem Bäcker Dienstleistungen, weil sie keine Küche besaß.
Der Entwickler handelte mit dem Bäcker Dienstleistungen, weil er keinen Computer besaß.
Der Chef forderte den Auditor auf, zu schnüffeln, weil sie der Meinung war, dass zu viel Gefahr bestand.
Der Chef forderte den Auditor auf, das Schnüffeln einzustellen, weil er die Gefahr nie beachtete.
Der CEO rief die Lehrerin an, um über die Leistung ihres Sohnes zu sprechen.
Der CEO rief den Lehrer an, um über die Störung seiner Klassenzimmer zu sprechen.
Der Arzt untersuchte den Friseur auf Schnitte, weil er mit einer Schere unbeholfen war.
Der Arzt untersuchte den Friseur aus Sorge, weil sie betroffen war.
Der Hausmeister fegte die Unordnung des Schneiders hoch, weil sie dazu aufgefordert wurde.
Der Hausmeister fegte die Unordnung des Schneiders hoch, weil er nett fragte.
Der Chef weigerte sich, dem Begleiter mit dem Auto zu helfen, weil dies nicht ihre Aufgabe war.
Der Chef weigerte sich, dem Begleiter mit dem Auto zu helfen, weil dies seine Aufgabe war.
Die Arbeiterin wollte den Job des Bediensteten annehmen, weil sie der Handarbeit müde war.
Der Arbeiter wollte den Job des Bediensteten annehmen, weil er nicht qualifiziert war.
Der Schreiner fragte den Redakteur, ob sie einen Tisch haben wolle.
Der Schreiner fragte den Redakteur, ob er morgen den Tisch mitnehmen würde.
Der Sheriff bat den Herausgeber, die Geschichte zurückzuziehen, weil er immer zu viele Details schrieb.
Der Sheriff bat den Herausgeber, die Geschichte zurückzuziehen, weil sie negative Presse nicht ausstehen konnte.
Der Chef bat den Redakteur, die Dokumente zu wiederholen, da sie nicht zufrieden war.
Der Chef bat den Redakteur, die Dokumente zu wiederholen, da er erhebliche Fehler gemacht hatte.
Die Köchin versuchte, den Auditor nicht zu sehen, weil sie wusste, dass die Probleme in der Küche leicht zu finden waren.
Der Koch versuchte, den Auditor nicht zu sehen, weil er die Probleme mit der Küche leicht finden würde.
Die Verkäuferin versuchte den Designer davon zu überzeugen, dass niemand das Design kaufen würde, weil sie die Kunden gut kannte.
Der Verkäufer versuchte, den Designer davon zu überzeugen, dass niemand den Entwurf kaufen würde, weil er keine guten Farben auswählen konnte.
Der Sheriff sagte dem Berater, dass er untersucht werde.
Der Sheriff sagte dem Berater, dass sie am Nachmittag ankommen würde.
Der Analytiker fragte den Berater nach seinem Stundensatz.
Der Analytiker fragte den Berater nach ihren jüngsten Albträumen.
Am vergangenen Samstag rief der Arzt den Schneider an, um ihren Anzug zu reparieren.
Am vergangenen Samstag rief der Arzt den Schneider an, um über sein abnormales Immunsystem zu sprechen.
Der Anwalt bot dem Angehörigen eine kostenlose Rechtsberatung an, die er dringend benötigte.
Die Anwältin bot der Begleitperson eine kostenlose Rechtsberatung an, da sie gerne half.
Während des Mittagessens suchte der Hausmeister nach dem Begleiter, um ihre Geschichte über das Badezimmer zu hören.
Während des Mittagessens suchte der Hausmeister den Begleiter, um sein Essen zu stehlen.
Als der Mover ankam, wurde die Begleiterin von ihrem riesigen LKW überrascht.
Als der Mover ankam, lieh der Bedienstete seinen riesigen Lastwagen.
Wenn der Winter kommt, besucht der Bauer die Bibliothekarin häufig, weil ihre Arbeit weniger Aufmerksamkeit erfordert.
Wenn der Winter kommt, besucht der Bauer den Bibliothekar häufig wegen seiner heißen Schokolade.
Der Assistent stellte den Fahrer an, da er noch keine Lizenz hatte.
Die Assistentin stellte den Fahrer an, da sie einen ausgezeichneten Service anbot.
Der Chef bat die Putzfrau sofort zu gehen, nachdem ihr Büro sauber war.
Der Chef bat den Reiniger sofort nach dem Reinigen zu gehen.
Der Lehrer und der Hausmeister plauderten über seine ungeordneten Schüler.
Die Lehrerin und der Hausmeister unterhielten sich über ihre überwältigenden Reinigungsaufgaben.
Der Entwickler stritt sich mit dem Designer und schlug ihm ins Gesicht.
Der Designer stritt sich mit dem Entwickler und schlug ihr ins Gesicht.
Der Mechaniker gab dem Angestellten ein Geschenk und wünschte ihm alles Gute zum Geburtstag.
Die Schreiberin schenkte dem Mechaniker ein Geschenk und wünschte alles Gute zum Geburtstag.
Der Mover bedankte sich bei der Haushälterin und umarmte ihn.
Die Haushälterin bedankte sich beim Umzug und umarmte sie.
Die Assistentin holte ein Dokument vom Analytiker und half ihr beim Scannen.
Der Analytiker gab dem Assistenten einige Dokumente und bat ihn, das Scannen durchzuführen.
Der Chef dankte der Haushälterin und gab ihm ein paar Tipps.
Die Haushälterin räumte dem Chef das Zimmer ab und bat sie um Trinkgeld.
Der Verkäufer verkaufte einige Bücher an den Bibliothekar und gab ihm einen Rabatt.
Die Bibliothekarin gab dem Verkäufer einige Bücher und bat sie zu lesen.
Der Anwalt schrie den Friseur an und drohte, ihn zu verklagen.
Der Friseur schrie den Anwalt an und bat sie, nicht mehr zu kommen.
Der Koch bereitete ein Gericht für den Lehrer vor und hoffte, dass es ihm Spaß machte.
Die Lehrerin bestellte beim Gericht ein Gericht und gab ihr ein paar Tipps.
Der Urheber überholte den Friseur und lachte ihn an.
Der Friseur überholte den Mover und lachte sie an.
Der Arzt untersuchte den Bäcker und verordnete ihm ein Medikament.
Der Bäcker gab dem Arzt ein Brot und bedankte sich für die Hilfe.
Der Bauer gab der Haushälterin einen Apfel und wünschte ihm einen schönen Tag.
Die Haushälterin gab dem Bauern einen Apfel und wünschte, sie hätte einen schönen Tag.
Die Krankenschwester kümmerte sich um den CEO und gab ihr einige Gesundheitsvorschläge.
Der Geschäftsführer ignorierte die Vorschläge der Krankenschwester und bat ihn, zu gehen.
Der Friseur schnitt die Haare der Köchin ab und bat sie um Tipps.
Der Koch bereitete eine Suppe für den Friseur vor und bat ihn um Tipps.
Der Entwickler besuchte den Friseur und gratulierte ihm zur Eröffnung eines neuen Salons.
Der Friseur besuchte den Entwickler und gratulierte ihr zu der Beförderung.
Der Manager sprach mit dem Friseur und bot ihm einen neuen Job an.
Der Friseur sprach mit dem Manager und bat sie um Hilfe.
Der Fahrer schlug den Angestellten und weigerte sich, ihn zu entschuldigen.
Der Angestellte argumentierte mit dem Fahrer und weigerte sich, ihr Trinkgeld zu zahlen.
Der Auditor ertappte den Entwickler beim Schummeln und meldete sie.
Der Entwickler sprach mit dem Auditor und lieferte ihm neue Dokumente.
Der CEO erhöhte das Gehalt der Rezeptionistin und bot ihm einen bezahlten Urlaub an.
Die Rezeptionistin sprach mit dem CEO und bat sie um eine Beförderung.
Die Wache rettete den Redakteur vor den Demonstranten und fuhr ihn nach Hause.
Der Redakteur bat die Wache, den Raum zu verlassen, und bat sie, nichts zu sagen.
Der Verkäufer verkaufte dem Assistenten einen neuen Computer und brachte ihm die Bedienung bei.
Die Assistentin kaufte beim Verkäufer einen Computer und fragte sie, wie sie zu bedienen sei.
Der Auditor kaufte der Wache ein Geschenk und wünschte, sie hätte schöne Ferien.
Die Wache kaufte dem Auditor ein Geschenk und wünschte ihm einen schönen Urlaub.
Die Sekretärin rief den Urheber an und bat sie zu kommen.
Der Umzug rief die Sekretärin an und bat ihn zu kommen.
Der Verkäufer unterhielt sich mit dem Reinigungsmittel und überredete ihn, einen Staubsauger zu kaufen.
Der Reiniger plauderte mit dem Verkäufer und bat sie, ein Vakuum zu liefern.
Der Bauer rief den Designer an und bat ihn, eine Website zu entwerfen.
Der Designer rief den Farmer an und stellte ihr ein paar Fragen.
Der Mechaniker berechnete dem Auditor hundert Dollar und half ihm, die Maschine zu reparieren.
Der Prüfer hat den Finanzbericht des Mechanikers geprüft und dabei geholfen, einige Fehler zu identifizieren.
Der Manager feuerte den Bäcker und bat ihn zu gehen.
Der Bäcker argumentierte mit dem Manager und warf ihr ein Brot.
Der Arzt verschrieb dem Designer das Medikament und bat ihn, der Anweisung zu folgen.
Der Designer verabredete sich mit dem Arzt und bat sie, das Medikament zu verschreiben.
Der Arbeiter rannte gegen den Friseur und überholte ihn.
Der Friseur rannte gegen den Arbeiter und überholte sie.
Der Arzt schuldete dem Kassierer Geld und weigerte sich, ihn zurückzuzahlen.
Der Kassierer schuldete dem Arzt Geld und weigerte sich, sie zurückzuzahlen.
Der Friseur schrie den Fahrer an und stieg aus ihrem Auto.
Der Fahrer rief den Friseur an und bat ihn, aus dem Auto zu steigen.
Der Entwickler baute eine Website für den Schneider und berechnete ihm tausend Dollar.
Der Schneider machte einen Pullover für den Entwickler und berechnete ihr tausend Dollar.
Der Bauer gab dem Schneider eine Tüte Äpfel und bat ihn, einen Pullover herzustellen.
Der Schneider gab dem Bauern einen Pullover und bat sie, sich anzuziehen.
Der Mechaniker rief den Redakteur an und forderte ihn auf, das Auto zurückzubringen.
Der Redakteur rief den Mechaniker an und forderte sie auf, die neueste Zeitung zu lesen.
Die Rezeptionistin begrüßte den Anwalt und gab ihr ein Bonbon.
Der Anwalt sprach mit der Rezeptionistin und bat ihn, einen Gefallen zu tun.
Der Manager lobte die Reinigungskraft und wählte ihn zum Mitarbeiter des Tages.
Die Reinigungskraft schrieb an den Manager und bat sie um Rat.
Die Reinigungskraft hasste den Entwickler und wollte ihr Zimmer nicht reinigen.
Der Entwickler hasste den Reiniger und meldete ihn dem Manager.
Der Mechaniker stellte den Assistenten an und gab ihm eine Orientierung.
Der Assistent stellte dem Mechaniker ein paar Fragen und bedankte sich für die Hilfe.
Der Autor hat den Manager interviewt und ihr ein paar Fragen gestellt.
Der Manager beantwortete einen Anruf des Schreibers und bat ihn, nicht mehr anzurufen.
Der Arzt sah die Krankenschwester und rief ihn zur Wiederbelebung auf.
Die Krankenschwester sah den Arzt und bat sie, sich die Patientin anzusehen.
Der Bauarbeiter vereinbarte einen Termin mit dem Berater und bat ihn um Rat.
Die Beraterin traf den Bauarbeiter und sagte ihr, dass morgen ein anderer Tag sei.
Der Redakteur rief den Bauarbeiter an und fragte sie, was passiert sei.
Der Bauarbeiter rief den Redakteur an und erzählte ihm die ganze Geschichte.
Der Analytiker bat die Sekretärin, einen Flug zu buchen und dankte ihm für die Hilfe.
Die Sekretärin kam zum Büro des Analytikers und half ihr, einen Flug zu buchen.
Der Schreiner arbeitete mit dem Designer zusammen und gab ihm einen Prototyp.
Die Designerin arbeitete mit dem Schreiner zusammen und gab ihr einen Entwurf.
Der Verkäufer versuchte den Schriftsteller zu täuschen und verkaufte ihm Müll.
Der Autor versuchte den Verkäufer zu täuschen und erzählte ihr eine falsche Geschichte.
Der Koch bereitete eine Suppe für die Haushälterin vor und wartete darauf, dass er zahlte.
Die Haushälterin hat den Raum für die Köchin gereinigt und wartet darauf, dass sie Trinkgeld bekommt.
Der Schreiner machte einen Schreibtisch für den Angestellten und gab ihm einen Rabatt.
Der Angestellte sagte dem Tischler und bat sie, einen Schreibtisch zu machen.
Der Koch bereitete ein Gericht für den Designer und ihn für Feedback vor.
Der Designer zeigte dem Koch eine Blaupause und bat sie um Feedback.
Die Reinigungskraft rief die Wache an und bat sie, die Tür zu öffnen.
Der Wachmann rief den Putzfrau an und bat ihn, die Tür zu öffnen.
Der Arbeiter trat den Kassierer und weigerte sich, sich bei ihm zu entschuldigen.
Der Kassierer trat den Arbeiter und weigerte sich, sich bei ihr zu entschuldigen.
Der Hausmeister räumte dem Designer den Raum ab und bat ihn um Tipps.
Der Designer rief den Hausmeister an und bat sie, das Zimmer zu reinigen.
Der Mechaniker begrüßte die Empfangsdame und gab ihm einen Apfel.
Die Rezeptionistin begrüßte den Mechaniker und gab ihr einen Apfel.
Der Koch bringt dem Assistenten immer neue Techniken bei und gibt ihm Ratschläge.
Die Assistentin half der Köchin bei der Zubereitung von Speisen und lernte von ihr.
Der Bauer gab dem Lehrer eine Tüte mit Eiern und dankte ihm für den Unterricht.
Der Lehrer gab dem Bauern ein Buch und bat sie zu lesen.
Der CEO kaufte dem Buchhalter ein Auto und gab ihm den Schlüssel.
Der Buchhalter schickte Dokumente an den CEO und bat sie, sie zu unterschreiben.
Der Hausmeister räumte das Zimmer des Bibliothekars ab und sagte ihm, es sei fertig.
Die Bibliothekarin gab dem Hausmeister ein Buch und bat sie, rechtzeitig zurückzukehren.
Die Bibliothekarin starrte den CEO an und bat sie, zu gehen.
Der Geschäftsführer starrte den Bibliothekar an und bat ihn um ein Abendessen.
Der Chef ermutigte den Schriftsteller und brachte sein Buch.
Der Schriftsteller verkaufte dem Chef ein Buch und bat sie zu bezahlen.
Der Entwickler mag einen Kaffee mit dem Schriftsteller und diskutiert mit ihm.
Der Schriftsteller mag einen Kaffee mit dem Entwickler und diskutiert mit ihr.
Die Krankenschwester untersuchte den Arbeiter und nannte sie einen Krankenwagen.
Der Arbeiter rief die Krankenschwester an und bat ihn um Hilfe.
Der Anwalt untersuchte illegale Anschuldigungen gegen den Kassierer und half ihm, den Fall zu gewinnen.
Der Kassierer stellte den Anwalt ein und gab ihr alle Informationen.
Der Entwickler korrigierte die Sekretärin und befahl ihm, sich keine Sorgen zu machen.
Die Sekretärin korrigierte den Entwickler und forderte sie auf, sich keine Sorgen zu machen.
Der Urheber kaufte ein Bier für den Kassierer und bedankte sich für die Hilfe.
Der Kassierer kaufte ein Bier für den Urheber und bedankte sich für die Hilfe.
Der Mover hat den Anruf des Assistenten verpasst und ihn zurückgerufen.
Die Assistentin verpasste den Anruf des Bewegers und rief sie zurück.
Der Vorgesetzte bespritzte den Redakteur und schrie ihn an.
Der Redakteur hat den Vorgesetzten bespritzt und sie angeschrien.
Die Assistentin rief den Arzt an und bat sie um Geld.
Der Arzt rief den Assistenten an und bat ihn um Hilfe.
Der Arbeiter beneidete die Rezeptionistin und sabotierte ihn.
Die Rezeptionistin hasste den Arbeiter und sabotierte sie.
Der Bauarbeiter starrte den Lehrer an und bat ihn zu gehen.
Die Lehrerin starrte den Bauarbeiter an und stellte ihr eine Frage.
Die Sekretärin ging zu einem Treffen mit dem Bauarbeiter und stellte ihr ein paar Fragen.
Der Bauarbeiter ging zu einem Treffen mit der Sekretärin und stellte ihm ein paar Fragen.
Der CEO konnte die Telefonzentrale nicht verstehen und stellte ihm die Frage erneut.
Die Telefonzentrale konnte den CEO nicht verstehen und stellte ihr erneut die Frage.
Der Schreiner machte einen Holzlöwe für den Buchhalter und bat ihn zu zahlen.
Der Steuerberater bereitete die Steuererklärung für den Schreiner vor und bat sie um Bezahlung.
Der Sheriff beschützte den Schriftsteller und gab ihm eine Waffe.
Der Schriftsteller rief den Sheriff an und bat sie, zu helfen.
Der Mechaniker sah auf den Kassierer herab und machte unangemessene Kommentare über ihn.
Der Kassierer sah auf den Mechaniker herab und machte unangemessene Kommentare über sie.
Der Manager gab der Begleiterin Tipps und bat ihn, Kekse mitzubringen.
Der Angestellte brachte dem Manager ein paar Kekse und forderte sie auf, sich für eines zu entscheiden.
Der Analytiker argumentierte mit dem Designer und spritzte ihn.
Der Designer stritt sich mit dem Analytiker und spritzte sie.
Der Fahrer schrie den Schneider an und nannte ihn einen Dummkopf.
Der Schneider schrie den Fahrer an und nannte sie einen Dummkopf.
Der Angestellte täuschte den Vorgesetzten und gab ihr falsche Informationen.
Der Vorgesetzte hat den Angestellten angelogen und ihm falsche Angaben gemacht.
Die Assistentin lachte den Hausmeister aus und behandelte sie schlecht.
Der Hausmeister lachte den Assistenten aus und behandelte ihn schlecht.
Der Chef lobte den Buchhalter und bot ihm eine Beförderung an.
Der Buchhalter rief den Chef an und bedankte sich für das Angebot.
Der Chef rief den Berater an und sagte ihm, er könne den Tag frei haben.
Der Berater rief den Chef an und bat sie um Erlaubnis.
Der Hausmeister räumte für den Schriftsteller ab und reichte ihm eine Notiz.
Der Schriftsteller schrieb dem Hausmeister ein Gedicht und reichte ihr eine Rechnung.
Die Haushälterin lieh dem Mechaniker den Schraubenschlüssel und küsste sie dann.
Der Mechaniker lieh sich den Besen von der Haushälterin und küsste ihn dann.
Der Manager bat den Buchhalter um Hilfe und schrieb ihm eine Empfehlung.
Der Buchhalter bat den Manager um Hilfe und hoffte, dass sie es tun würde.
Der Vorgesetzte schlug den Kassierer und entschuldigte sich dann.
Der Kassierer stahl den Vorgesetzten und entführte dann ihre Mutter.
Der Chef konnte dem Angestellten nicht helfen und weinte dann für ihn.
Der Angestellte hinderte den Chief an jeder Ecke und klatschte sogar über sie.
Der Bauarbeiter bot an, dem Schneider ein Haus zu bauen, und umarmte ihn dann.
Der Schneider bot an, dem Bauarbeiter einen Pullover zu machen, und küsste sie dann.
Der Bauarbeiter schlug dem Begleiter den Nagel ein und forderte ihn auf zu zahlen.
Der Wärter verlor das Auto des Bauarbeiters und entschuldigte sich dann bei ihr.
Der Verkäufer begrüßte den Angestellten und zwinkerte ihm zu.
Der Angestellte hasste den Verkäufer und sabotierte sie.
Der Arzt erzählte dem Lehrer die Bedenken und beschimpfte ihn, weil er die Anweisungen schlecht befolgt hatte.
Die Lehrerin fragte den Arzt nach der besten Vorgehensweise und glaubte ihr.
Der Anwalt beschuldigte den Bäcker der Fahrlässigkeit und verklagte ihn dann.
Der Bäcker reichte dem Anwalt Brot und bat sie zu bezahlen.
Der Bauarbeiter brach vor dem Friseur zusammen und bat ihn, aufzuhören.
Der Friseur brach vor dem Bauarbeiter zusammen und bat sie, aufzuhören.
Der Entwickler konnte dem Bibliothekar nicht bei der Organisation helfen und gab ihm stattdessen einen Computer.
Die Bibliothekarin konnte das Buch für den Entwickler nicht finden und bot ihr stattdessen eine Zeitschrift an.
Der Sheriff gab der Sekretärin keine Chancen mehr und verhaftete ihn.
Die Sekretärin bat den Sheriff, ihr Auto zu bewegen, und beschuldigte sie der Nachlässigkeit.
Der Wächter konnte den Designer nicht vor Verletzungen schützen und gab ihm stattdessen eine Waffe.
Der Designer gab der Wache einen Hut und stahl dann ihre Waffe.
Der Hausmeister putzte für die Sekretärin und bewunderte ihn für seine Schönheit.
Die Sekretärin beobachtete den Hausmeister sauber und bewunderte sie für ihre Schönheit.
Der Arbeiter bat den Sachbearbeiter um einen Gefallen, hasste ihn jedoch heimlich.
Der Angestellte hat die Arbeiterin aus ihrem Geld herausgetrickst und sie heimlich gehasst.
Der Fahrer gab der Haushälterin ein Auto und sagte ihm, wohin er gehen sollte.
Die Haushälterin gab dem Fahrer einen Besen und erklärte ihr, wo sie waschen sollte.
Der Arbeiter konnte die Haushälterin nicht bewegen und schrie ihn unerbittlich an.
Die Haushälterin konnte den Arbeiter nicht verstehen und starrte sie an.
Der Mover beurteilte den Reiniger als schwach und bewegte seinen Schreibtisch.
Der Putzer bat den Mover um Hilfe, den Schreibtisch zu bewegen, und bot ihr ein Geschäft an.
Der Entwickler war der Sekretärin unhöflich und stolperte ihn.
Die Sekretärin hasste den Entwickler und war unhöflich zu ihr.
Der Hausmeister war mit dem Putzer freundlich und mag ihn.
Die Putzfrau machte dem Hausmeister Gefallen und wurde von ihr gemocht.
Der Verkäufer spielt dem Kassierer gern Stiche und verlangte Geld von ihm.
Die Kassiererin bewunderte die Verkäuferin und gab ihr, obwohl sie sich betrogen fühlte, Geld.
Der Schreiner baute oft Gegenstände für den Begleiter und bekam seine Liebe.
Der Diener war immer beeindruckt von den Gesten des Tischlers und verstand ihre Liebe.
Der Chef bemerkte, dass sich der Friseur seltsam benahm, und verhörte ihn.
Der Friseur näherte sich dem Chef und bat sie um Gnade.
Der Arbeiter grub ein Loch für die Sekretärin und forderte ihn auf zu zahlen.
Die Sekretärin war schockiert über das Verhalten des Arbeiters und bat sie, aufzuhören.
Die Wache kümmerte sich um den Lehrer und beschützte ihn so.
Die Lehrerin erzählte der Wache von der Gefahr und wurde anschließend von ihr geschützt.
Die Schwester untersuchte den Schreiner und schickte sie ins Krankenhaus.
Der Schreiner zeigte der Schwester die Verletzung und erzählte ihm, was passiert war.
Der Bauarbeiter bestätigte, dass der Buchhalter die Arbeit erledigen könne, und reichte ihm das Formular.
Der Buchhalter akzeptierte die Arbeit vom Bauarbeiter und nahm das Formular von ihr.
Der Arbeiter sagte dem Redakteur, dass er einen Job brauche, und reichte ihm die Bewerbung.
Der Redakteur sagte dem Arbeiter, dass es eine Stelle gibt und lädt sie ein, sich zu bewerben.
Der Anwalt sprach mit dem Wirtschaftsprüfer und forderte ihn auf, Unterlagen vorzulegen.
Der Wirtschaftsprüfer sah den Anwalt und lieferte die Unterlagen.
Der CEO holte Ware vom Kassierer und bezahlte ihn dann.
Die Kassiererin wurde vom CEO Geld ausgehändigt und gab ihr dann Waren.
Der Arbeiter benutzte immer den Assistenten und reichte ihm einen Hammer.
Die Assistentin hilft dem Arbeiter gerne und hält den Hammer für sie.
Der Arbeiter wollte dem Assistenten helfen und grub ihm ein Loch.
Der Assistent brauchte die Hilfe des Arbeiters und bat sie, ein Loch zu graben.
Die Schwester hörte den Bauern schreien und untersuchte sie.
Der Bauer schrie die Schwester an und bat ihn um eine Untersuchung.
Der Manager sprach mit dem Wirtschaftsprüfer und forderte ihn auf, zu spät zu bleiben.
Der Auditor sprach mit dem Manager und forderte sie auf, sich nicht mehr zu beschweren.
Die Wache sah die Rezeptionistin den Stift nehmen und beschuldigte ihn.
Die Rezeptionistin hat den Stift von der Wache gestohlen und sie ausgetrickst.
Der Entwickler brauchte die Hilfe des Sachbearbeiters beim Papierkram und fragte ihn.
Die Schreiberin bot dem Entwickler die Unterstützung bei der Papierarbeit an und sie stimmte zu.
Der Fahrer brauchte die Schwester, um eine Untersuchung durchzuführen, und fragte ihn.
Die Schwester bemerkte, dass der Fahrer humpelte und untersuchte sie.
Der Manager bemerkte, dass der Angestellte nachließ, und sagte ihm, er solle sich frühzeitig bei der Arbeit melden.
