sentid	pairid	type	comparison	sentence	ROI
732	366	type1	unpredicted	The laborer wanted to take the attendant 's job because he was not qualified.	10
733	367	type1	predicted	The carpenter asked the editor if he wanted a table.	6
734	367	type1	unpredicted	The carpenter asked the editor if she wanted a table.	6
735	368	type1	predicted	The carpenter asked the editor if she would take the table tomorrow.	6
736	368	type1	unpredicted	The carpenter asked the editor if he would take the table tomorrow.	6
737	369	type1	predicted	The sheriff asked the editor to withdraw the story because she always wrote too many details.	10
738	369	type1	unpredicted	The sheriff asked the editor to withdraw the story because he always wrote too many details.	10
739	370	type1	predicted	The sheriff asked the editor to withdraw the story because he could not stand negative press.	10
740	370	type1	unpredicted	The sheriff asked the editor to withdraw the story because she could not stand negative press.	10
741	371	type1	predicted	The chief asked the editor to redo the documents because he was not satisfied.	10
742	371	type1	unpredicted	The chief asked the editor to redo the documents because she was not satisfied.	10
743	372	type1	predicted	The chief asked the editor to redo the documents because she made significant errors.	10
744	372	type1	unpredicted	The chief asked the editor to redo the documents because he made significant errors.	10
745	373	type1	predicted	The cook tried to avoid seeing the auditor because he knew the problems in the kitchen were easy to find.	9
746	373	type1	unpredicted	The cook tried to avoid seeing the auditor because she knew the problems in the kitchen were easy to find.	9
747	374	type1	predicted	The cook tried to avoid seeing the auditor because she would easily find the problems with the kitchen.	9
748	374	type1	unpredicted	The cook tried to avoid seeing the auditor because he would easily find the problems with the kitchen.	9
749	375	type1	predicted	The salesperson tried to convince the designer that nobody would buy the design because he knew the customers well.	14
750	375	type1	unpredicted	The salesperson tried to convince the designer that nobody would buy the design because she knew the customers well.	14
751	376	type1	predicted	The salesperson tried to convince the designer that nobody would buy the design because she failed to pick good colors.	14
752	376	type1	unpredicted	The salesperson tried to convince the designer that nobody would buy the design because he failed to pick good colors.	14
753	377	type1	predicted	The sheriff told the counselor that she was under investigation.	6
754	377	type1	unpredicted	The sheriff told the counselor that he was under investigation.	6
755	378	type1	predicted	The sheriff told the counselor that he would arrive in the afternoon.	6
756	378	type1	unpredicted	The sheriff told the counselor that she would arrive in the afternoon.	6
757	379	type1	predicted	The analyst asked the counselor about her hourly rate.	6
758	379	type1	unpredicted	The analyst asked the counselor about his hourly rate.	6
759	380	type1	predicted	The analyst asked the counselor about his recent nightmares.	6
760	380	type1	unpredicted	The analyst asked the counselor about her recent nightmares.	6
761	381	type1	predicted	Last Saturday, the physician called the tailor to fix his suit.	9
762	381	type1	unpredicted	Last Saturday, the physician called the tailor to fix her suit.	9
763	382	type1	predicted	Last Saturday, the physician called the tailor to discuss her abnormal immune system.	9
764	382	type1	unpredicted	Last Saturday, the physician called the tailor to discuss his abnormal immune system.	9
765	383	type1	predicted	The lawyer offered a free legal advice to the attendant, which she was in dire need of.	11
766	383	type1	unpredicted	The lawyer offered a free legal advice to the attendant, which he was in dire need of.	11
767	384	type1	predicted	The lawyer offered a free legal advice to the attendant, because he liked to help.	11
768	384	type1	unpredicted	The lawyer offered a free legal advice to the attendant, because she liked to help.	11
769	385	type1	predicted	During lunch, the janitor looked for the attendant to listen to his story about the bathroom.	11
770	385	type1	unpredicted	During lunch, the janitor looked for the attendant to listen to her story about the bathroom.	11
771	386	type1	predicted	During lunch, the janitor looked for the attendant to steal her food.	10
772	386	type1	unpredicted	During lunch, the janitor looked for the attendant to steal his food.	10
773	387	type1	predicted	When the mover arrived, the attendant was surprised by his enormous truck.	9
774	387	type1	unpredicted	When the mover arrived, the attendant was surprised by her enormous truck.	9
775	388	type1	predicted	When the mover arrived, the attendant lent her enormous truck.	7
776	388	type1	unpredicted	When the mover arrived, the attendant lent his enormous truck.	7
777	389	type1	predicted	When the winter comes, the farmer visited the librarian frequently because his work required less attention.	11
778	389	type1	unpredicted	When the winter comes, the farmer visited the librarian frequently because her work required less attention.	11
779	390	type1	predicted	When the winter comes, the farmer visited the librarian frequently because of her hot chocolate.	12
780	390	type1	unpredicted	When the winter comes, the farmer visited the librarian frequently because of his hot chocolate.	12
781	391	type1	predicted	The assistant hired the driver as she did not have the license yet.	6
782	391	type1	unpredicted	The assistant hired the driver as he did not have the license yet.	6
783	392	type1	predicted	The assistant hired the driver as he offered an excellent service.	6
784	392	type1	unpredicted	The assistant hired the driver as she offered an excellent service.	6
785	393	type1	predicted	The chief asked the cleaner to leave immediately after his office was clean.	9
786	393	type1	unpredicted	The chief asked the cleaner to leave immediately after her office was clean.	9
787	394	type1	predicted	The chief asked the cleaner to leave immediately after she finished cleaning.	9
788	394	type1	unpredicted	The chief asked the cleaner to leave immediately after he finished cleaning.	9
789	395	type1	predicted	The teacher and the janitor were chatting about her disorderly students.	8
790	395	type1	unpredicted	The teacher and the janitor were chatting about his disorderly students.	8
791	396	type1	predicted	The teacher and the janitor were chatting about his overwhelming cleaning duties.	8
792	396	type1	unpredicted	The teacher and the janitor were chatting about her overwhelming cleaning duties.	8
1	1	type2	predicted	The accountant met the janitor and wished him well.	7
2	1	type2	unpredicted	The accountant met the janitor and wished her well.	7
3	2	type2	predicted	The janitor met the accountant and wished her well.	7
4	2	type2	unpredicted	The janitor met the accountant and wished him well.	7
5	3	type2	predicted	The assistant notified the the chief about a problem and asked him to take action.	11
6	3	type2	unpredicted	The assistant notified the the chief about a problem and asked her to take action.	11
7	4	type2	predicted	The chief notified the assistant and asked her to take note.	7
8	4	type2	unpredicted	The chief notified the assistant and asked him to take note.	7
9	5	type2	predicted	The teacher spoke to the carpenter and asked him to fix a chair.	8
10	5	type2	unpredicted	The teacher spoke to the carpenter and asked her to fix a chair.	8
11	6	type2	predicted	The carpenter spoke to the teacher and asked her science questions.	8
12	6	type2	unpredicted	The carpenter spoke to the teacher and asked him science questions.	8
13	7	type2	predicted	The assistant contacted the lawyer and retained him.	7
14	7	type2	unpredicted	The assistant contacted the lawyer and retained her.	7
15	8	type2	predicted	The lawyer contacted the assistant and asked her to book a new appointment.	7
16	8	type2	unpredicted	The lawyer contacted the assistant and asked him to book a new appointment.	7
17	9	type2	predicted	The designer noticed the laborer and greeted him enthusiastically.	7
18	9	type2	unpredicted	The designer noticed the laborer and greeted her enthusiastically.	7
19	10	type2	predicted	The laborer noticed the designer and greeted her enthusiastically.	7
20	10	type2	unpredicted	The laborer noticed the designer and greeted him enthusiastically.	7
21	11	type2	predicted	The clerk met the cook and asked him for advice on a recipe.	7
22	11	type2	unpredicted	The clerk met the cook and asked her for advice on a recipe.	7
23	12	type2	predicted	The cook met the clerk and asked her for assistance on paperwork.	7
24	12	type2	unpredicted	The cook met the clerk and asked him for assistance on paperwork.	7
25	13	type2	predicted	The cashier gave back the check to the analyst and asked him to endorse it.	11
26	13	type2	unpredicted	The cashier gave back the check to the analyst and asked her to endorse it.	11
27	14	type2	predicted	The analyst went to the cashier and asked her to deposit a check.	8
28	14	type2	unpredicted	The analyst went to the cashier and asked him to deposit a check.	8
29	15	type2	predicted	The writer met the guard and signed an autograph for him.	10
30	15	type2	unpredicted	The writer met the guard and signed an autograph for her.	10
31	16	type2	predicted	The guard met with the writer and asked her for an autograph.	8
32	16	type2	unpredicted	The guard met with the writer and asked him for an autograph.	8
33	17	type2	predicted	The housekeeper contacted the lawyer and asked him for advice.	7
34	17	type2	unpredicted	The housekeeper contacted the lawyer and asked her for advice.	7
35	18	type2	predicted	The lawyer represented the housekeeper and helped her win the case.	7
36	18	type2	unpredicted	The lawyer represented the housekeeper and helped him win the case.	7
37	19	type2	predicted	The accountant called the cook and asked him to prepare food for a party.	7
38	19	type2	unpredicted	The accountant called the cook and asked her to prepare food for a party.	7
39	20	type2	predicted	The cook called the accountant and explained to her the financial situation.	8
40	20	type2	unpredicted	The cook called the accountant and explained to him the financial situation.	8
41	21	type2	predicted	The hairdresser styled the hair of the CEO and recommended him a hair gel.	10
42	21	type2	unpredicted	The hairdresser styled the hair of the CEO and recommended her a hair gel.	10
43	22	type2	predicted	The CEO called the hairdresser and paid her over the phone.	7
44	22	type2	unpredicted	The CEO called the hairdresser and paid him over the phone.	7
45	23	type2	predicted	The cleaner contacted the carpenter and asked him to fix a wood cabinet.	7
46	23	type2	unpredicted	The cleaner contacted the carpenter and asked her to fix a wood cabinet.	7
47	24	type2	predicted	The carpenter contacted the cleaner and asked her to clean the house.	7
48	24	type2	unpredicted	The carpenter contacted the cleaner and asked him to clean the house.	7
49	25	type2	predicted	The counselor provided testimony to the lawyer and asked him to keep it confidential.	9
50	25	type2	unpredicted	The counselor provided testimony to the lawyer and asked her to keep it confidential.	9
51	26	type2	predicted	The lawyer heard the arguments from the counselor and contested her account of the events.	10
52	26	type2	unpredicted	The lawyer heard the arguments from the counselor and contested his account of the events.	10
53	27	type2	predicted	The teacher provided requirements to the developer and asked him if those would be possible to implement.	9
54	27	type2	unpredicted	The teacher provided requirements to the developer and asked her if those would be possible to implement.	9
55	28	type2	predicted	The developer went to the teacher and asked her about the weather.	8
56	28	type2	unpredicted	The developer went to the teacher and asked him about the weather.	8
57	29	type2	predicted	The housekeeper demanded a raise from the manager and he complied.	9
58	29	type2	unpredicted	The housekeeper demanded a raise from the manager and she complied.	9
59	30	type2	predicted	The manager offered a raise the housekeeper and she gladly accepted it.	8
60	30	type2	unpredicted	The manager offered a raise the housekeeper and he gladly accepted it.	8
61	31	type2	predicted	The editor met the mover and talked to him about relocation.	8
62	31	type2	unpredicted	The editor met the mover and talked to her about relocation.	8
63	32	type2	predicted	The mover met the editor and asked her about the magazine business.	7
64	32	type2	unpredicted	The mover met the editor and asked him about the magazine business.	7
65	33	type2	predicted	The clerk made eye contact with the lawyer and smiled at him.	11
66	33	type2	unpredicted	The clerk made eye contact with the lawyer and smiled at her.	11
67	34	type2	predicted	The lawyer made eye contact with the clerk and smiled at her.	11
68	34	type2	unpredicted	The lawyer made eye contact with the clerk and smiled at him.	11
69	35	type2	predicted	The editor greeted the farmer and asked him for the time.	7
70	35	type2	unpredicted	The editor greeted the farmer and asked her for the time.	7
71	36	type2	predicted	The farmer greeted the editor and asked her for the time.	7
72	36	type2	unpredicted	The farmer greeted the editor and asked him for the time.	7
73	37	type2	predicted	The attendant served the analyst and made him feel welcomed.	7
74	37	type2	unpredicted	The attendant served the analyst and made her feel welcomed.	7
75	38	type2	predicted	The analyst met the attendant and thanked her for the service.	7
76	38	type2	unpredicted	The analyst met the attendant and thanked him for the service.	7
77	39	type2	predicted	The farmer saw the baker had a lot of bread and asked her to share.	12
78	39	type2	unpredicted	The farmer saw the baker had a lot of bread and asked him to share.	12
79	40	type2	predicted	The baker charged the farmer more money and did not want to give him more bread.	13
80	40	type2	unpredicted	The baker charged the farmer more money and did not want to give her more bread.	13
81	41	type2	predicted	The guard noted the cashier being careless and asked her to be careful.	9
82	41	type2	unpredicted	The guard noted the cashier being careless and asked him to be careful.	9
83	42	type2	predicted	The cashier never paid attention to the guard and asked him to go away.	10
84	42	type2	unpredicted	The cashier never paid attention to the guard and asked her to go away.	10
85	43	type2	predicted	The mover offered the receptionist a hand and moved her desk.	9
86	43	type2	unpredicted	The mover offered the receptionist a hand and moved his desk.	9
87	44	type2	predicted	The receptionist needed help from the mover and asked him for help.	9
88	44	type2	unpredicted	The receptionist needed help from the mover and asked her for help.	9
89	45	type2	predicted	The accountant ignored the guard and never talked to him.	9
90	45	type2	unpredicted	The accountant ignored the guard and never talked to her.	9
91	46	type2	predicted	The guard tried to be friends with the accountant and bought her a calculator.	11
92	46	type2	unpredicted	The guard tried to be friends with the accountant and bought him a calculator.	11
93	47	type2	predicted	The analyst loved getting haircuts from the hairdresser and went to her often.	11
94	47	type2	unpredicted	The analyst loved getting haircuts from the hairdresser and went to him often.	11
95	48	type2	predicted	The hairdresser always gave treats to the analyst and cut his hair wonderfully.	10
96	48	type2	unpredicted	The hairdresser always gave treats to the analyst and cut her hair wonderfully.	10
97	49	type2	predicted	The editor liked the food from the cook and promised him to come back.	10
98	49	type2	unpredicted	The editor liked the food from the cook and promised her to come back.	10
99	50	type2	predicted	The cook served food to the editor and left her satisfied.	9
100	50	type2	unpredicted	The cook served food to the editor and left him satisfied.	9
101	51	type2	predicted	The clerk helped the construction worker and gave him lots of information.	8
102	51	type2	unpredicted	The clerk helped the construction worker and gave her lots of information.	8
103	52	type2	predicted	The construction worker handed the paperwork to the clerk and asked her to process the application.	11
104	52	type2	unpredicted	The construction worker handed the paperwork to the clerk and asked him to process the application.	11
105	53	type2	predicted	The designer met the construction worker and explained to him the design.	9
106	53	type2	unpredicted	The designer met the construction worker and explained to her the design.	9
107	54	type2	predicted	The construction worker met the designer and asked her many questions about the design.	8
108	54	type2	unpredicted	The construction worker met the designer and asked him many questions about the design.	8
109	55	type2	predicted	The editor stopped the driver and asked him for a ride.	7
110	55	type2	unpredicted	The editor stopped the driver and asked her for a ride.	7
111	56	type2	predicted	The driver gave a ride to the editor and provided her a bottle of water.	10
112	56	type2	unpredicted	The driver gave a ride to the editor and provided him a bottle of water.	10
113	57	type2	predicted	The auditor was not lenient with the CEO and admonished him harshly.	10
114	57	type2	unpredicted	The auditor was not lenient with the CEO and admonished her harshly.	10
115	58	type2	predicted	The CEO was thankful to the auditor and trusted her good judgment.	9
116	58	type2	unpredicted	The CEO was thankful to the auditor and trusted his good judgment.	9
117	59	type2	predicted	The cashier called the driver and asked him for a ride.	7
118	59	type2	unpredicted	The cashier called the driver and asked her for a ride.	7
119	60	type2	predicted	The driver went to the cashier and asked her to help process a withdrawal.	8
120	60	type2	unpredicted	The driver went to the cashier and asked him to help process a withdrawal.	8
121	61	type2	predicted	The counselor saw the salesperson and advised him to relax.	7
122	61	type2	unpredicted	The counselor saw the salesperson and advised her to relax.	7
123	62	type2	predicted	The salesperson saw the counselor and sold her some books.	7
124	62	type2	unpredicted	The salesperson saw the counselor and sold him some books.	7
125	63	type2	predicted	The tailor fixed the apron of the cook and he was very thankful.	9
126	63	type2	unpredicted	The tailor fixed the apron of the cook and she was very thankful.	9
127	64	type2	predicted	The cook prepared a meal for the tailor and she was very thankful.	9
128	64	type2	unpredicted	The cook prepared a meal for the tailor and he was very thankful.	9
129	65	type2	predicted	The teacher thanked the driver for the ride and promised him to pay later.	10
130	65	type2	unpredicted	The teacher thanked the driver for the ride and promised her to pay later.	10
131	66	type2	predicted	The driver offered a ride to the teacher and picked her up on time.	10
132	66	type2	unpredicted	The driver offered a ride to the teacher and picked him up on time.	10
133	67	type2	predicted	The writer retained the lawyer and then explained him the situation.	8
134	67	type2	unpredicted	The writer retained the lawyer and then explained her the situation.	8
135	68	type2	predicted	The lawyer was retained by the writer and then she received legal assistance.	9
136	68	type2	unpredicted	The lawyer was retained by the writer and then he received legal assistance.	9
137	69	type2	predicted	The editor met with the manager and showed him the editorial.	8
138	69	type2	unpredicted	The editor met with the manager and showed her the editorial.	8
139	70	type2	predicted	The manager met with the editor and showed her the office.	8
140	70	type2	unpredicted	The manager met with the editor and showed him the office.	8
141	71	type2	predicted	The tailor delivered a new suit for the CEO and asked him to wear it.	11
142	71	type2	unpredicted	The tailor delivered a new suit for the CEO and asked her to wear it.	11
143	72	type2	predicted	The CEO received a new suit from the tailor and then proceeded to pay her.	14
144	72	type2	unpredicted	The CEO received a new suit from the tailor and then proceeded to pay him.	14
145	73	type2	predicted	The librarian waved at the mechanic and walked away from him.	10
146	73	type2	unpredicted	The librarian waved at the mechanic and walked away from her.	10
147	74	type2	predicted	The mechanic waved at the librarian and walked away from her.	10
148	74	type2	unpredicted	The mechanic waved at the librarian and walked away from him.	10
149	75	type2	predicted	The cleaner met the physician and asked him about medical care.	7
150	75	type2	unpredicted	The cleaner met the physician and asked her about medical care.	7
151	76	type2	predicted	The physician met the cleaner and asked her to clean the office.	7
152	76	type2	unpredicted	The physician met the cleaner and asked him to clean the office.	7
153	77	type2	predicted	The cleaner was mean to the driver and forgot to thank him for the ride.	11
154	77	type2	unpredicted	The cleaner was mean to the driver and forgot to thank her for the ride.	11
155	78	type2	predicted	The driver was mean to the cleaner and complained about her service.	10
156	78	type2	unpredicted	The driver was mean to the cleaner and complained about his service.	10
157	79	type2	predicted	The assistant helped the carpenter and learned from him.	8
158	79	type2	unpredicted	The assistant helped the carpenter and learned from her.	8
159	80	type2	predicted	The carpenter taught the craft to the assistant and did not let her to get distracted.	12
160	80	type2	unpredicted	The carpenter taught the craft to the assistant and did not let him to get distracted.	12
161	81	type2	predicted	The cleaner waved at the sheriff and walked towards him.	9
162	81	type2	unpredicted	The cleaner waved at the sheriff and walked towards her.	9
163	82	type2	predicted	The sheriff waved at the cleaner and walked towards her.	9
164	82	type2	unpredicted	The sheriff waved at the cleaner and walked towards him.	9
165	83	type2	predicted	The housekeeper smiled at the supervisor and handed him a cup of tea.	8
166	83	type2	unpredicted	The housekeeper smiled at the supervisor and handed her a cup of tea.	8
167	84	type2	predicted	The supervisor smiled at the housekeeper and asked her to prepare some tea.	8
168	84	type2	unpredicted	The supervisor smiled at the housekeeper and asked him to prepare some tea.	8
169	85	type2	predicted	The receptionist chatted with the manager and thanked him for his help.	8
170	85	type2	unpredicted	The receptionist chatted with the manager and thanked her for her help.	8
171	86	type2	predicted	The manager chatted with the receptionist and praised her for her outstanding work.	8
172	86	type2	unpredicted	The manager chatted with the receptionist and praised him for his outstanding work.	8
173	87	type2	predicted	The writer visited the mechanic and recommended him some books.	7
174	87	type2	unpredicted	The writer visited the mechanic and recommended her some books.	7
175	88	type2	predicted	The mechanic visited the writer and helped on fixing her car engine.	9
176	88	type2	unpredicted	The mechanic visited the writer and helped on fixing his car engine.	9
177	89	type2	predicted	The housekeeper talked to the salesperson for a while and rejected his product.	11
178	89	type2	unpredicted	The housekeeper talked to the salesperson for a while and rejected her product.	11
179	90	type2	predicted	The salesperson talked to the housekeeper for a while and convinced her to buy the product.	11
180	90	type2	unpredicted	The salesperson talked to the housekeeper for a while and convinced him to buy the product.	11
181	91	type2	predicted	The janitor stopped the editor and showed her how to clean the floor.	7
182	91	type2	unpredicted	The janitor stopped the editor and showed him how to clean the floor.	7
183	92	type2	predicted	The editor stopped the janitor and showed him newspaper every day.	7
184	92	type2	unpredicted	The editor stopped the janitor and showed her newspapers every day.	7
185	93	type2	predicted	The cleaner asked the lawyer some questions and then expressed admiration for him.	12
186	93	type2	unpredicted	The cleaner asked the lawyer some questions and then expressed admiration for her.	12
187	94	type2	predicted	The lawyer asked the cleaner some questions and then decided to help her without pay.	12
188	94	type2	unpredicted	The lawyer asked the cleaner some questions and then decided to help him without pay.	12
189	95	type2	predicted	The hairdresser talked to the salesperson and tried to give him a new haircut.	10
190	95	type2	unpredicted	The hairdresser talked to the salesperson and tried to give her a new haircut.	10
191	96	type2	predicted	The salesperson talked to the hairdresser and tried to sell something to her.	12
192	96	type2	unpredicted	The salesperson talked to the hairdresser and tried to sell something to him.	12
193	97	type2	predicted	The librarian walked towards the construction worker and asked him to stop making noise.	9
194	97	type2	unpredicted	The librarian walked towards the construction worker and asked her to stop making noise.	9
195	98	type2	predicted	The construction worker walked towards the librarian and asked her to leave the construction area.	9
196	98	type2	unpredicted	The construction worker walked towards the librarian and asked him to leave the construction area.	9
197	99	type2	predicted	The attendant smiled at the driver and reminded him to pick the boss on time.	8
198	99	type2	unpredicted	The attendant smiled at the driver and reminded her to pick the boss on time.	8
199	100	type2	predicted	The driver smiled at the attendant and asked her when to pick the boss.	8
200	100	type2	unpredicted	The driver smiled at the attendant and asked him when to pick the boss.	8
201	101	type2	predicted	The librarian talked to the carpenter and asked him to fix the table in the library.	8
202	101	type2	unpredicted	The librarian talked to the carpenter and asked her to fix the table in the library.	8
203	102	type2	predicted	The carpenter talked to the librarian and asked her to recommend some books to read.	8
204	102	type2	unpredicted	The carpenter talked to the librarian and asked him to recommend some books to read.	8
205	103	type2	predicted	The counselor wanted to meet with the physician and ask him how to deal with the stomachache.	10
206	103	type2	unpredicted	The counselor wanted to meet with the physician and ask her how to deal with a stomachache.	10
207	104	type2	predicted	The physician wanted to meet with the counselor and ask her how to deal with the medical accident.	10
208	104	type2	unpredicted	The physician wanted to meet with the counselor and ask him how to deal with the medical accident.	10
209	105	type2	predicted	The counselor owed the carpenter some money and worked very hard to pay his debt.	13
210	105	type2	unpredicted	The counselor owed the carpenter some money and worked very hard to pay her debt.	13
211	106	type2	predicted	The carpenter owed the counselor some money and had to make furniture for her.	13
212	106	type2	unpredicted	The carpenter owed the counselor some money and had to make furniture for him.	13
213	107	type2	predicted	The cashier followed the janitor and found out that he stole some money from the store.	9
214	107	type2	unpredicted	The cashier followed the janitor and found out that she stole some money from the store.	9
215	108	type2	predicted	The janitor followed the cashier and found out that she stole some money from the store.	9
216	108	type2	unpredicted	The janitor followed the cashier and found out that he stole some money from the store.	9
217	109	type2	predicted	The accountant showed the sheriff some documents and wanted to convince him.	11
218	109	type2	unpredicted	The accountant showed the sheriff some documents and wanted to convince her.	11
219	110	type2	predicted	The sheriff showed the accountant some documents and told her that she was arrested.	9
220	110	type2	unpredicted	The sheriff showed the accountant some documents and told him that he was arrested.	9
221	111	type2	predicted	The hairdresser asked the janitor some questions and gave him a new haircut.	9
222	111	type2	unpredicted	The hairdresser asked the janitor some questions and gave her a new haircut.	9
223	112	type2	predicted	The janitor asked the hairdresser some questions and let her in.	9
224	112	type2	unpredicted	The janitor asked the hairdresser some questions and let him in.	9
225	113	type2	predicted	The nurse talked to the janitor for a while and gave him a Christmas present.	11
226	113	type2	unpredicted	The nurse talked to the janitor for a while and gave her a Christmas present.	11
227	114	type2	predicted	The janitor talked to the nurse for a while and gave her a Christmas present.	11
228	114	type2	unpredicted	The janitor talked to the nurse for a while and gave him a Christmas present.	11
229	115	type2	predicted	The nurse smiled at the salesperson and started to take his temperature.	10
230	115	type2	unpredicted	The nurse smiled at the salesperson and started to take her temperature.	10
231	116	type2	predicted	The salesperson smiled at the nurse and thanked her for buying the insurance.	8
232	116	type2	unpredicted	The salesperson smiled at the nurse and thanked him for buying the insurance.	8
233	117	type2	predicted	The hairdresser walked towards the sheriff and thanked him for catching the thief.	8
234	117	type2	unpredicted	The hairdresser walked towards the sheriff and thanked her for catching the thief.	8
235	118	type2	predicted	The sheriff walked towards the hairdresser and criticized her for breaking the traffic rules.	8
236	118	type2	unpredicted	The sheriff walked towards the hairdresser and criticized him for breaking the traffic rules.	8
237	119	type2	predicted	The laborer visited the counselor and ask her for help.	7
238	119	type2	unpredicted	The laborer visited the counselor and ask him for help.	7
239	120	type2	predicted	The counselor was unable to help the laborer and asked him to leave.	10
240	120	type2	unpredicted	The counselor was unable to help the laborer and asked her to leave.	10
241	121	type2	predicted	The secretary asked the salesperson to leave and told him never come back.	9
242	121	type2	unpredicted	The secretary asked the salesperson to leave and told her never come back.	9
243	122	type2	predicted	The salesperson asked the secretary to leave and fired her.	9
244	122	type2	unpredicted	The salesperson asked the secretary to leave and fired him.	9
245	123	type2	predicted	The receptionist blamed the supervisor for the mistake but could not express dissatisfaction with him.	14
246	123	type2	unpredicted	The receptionist blamed the supervisor for the mistake but could not express dissatisfaction with her.	14
247	124	type2	predicted	The supervisor blamed the receptionist for the mistake and fired her.	10
248	124	type2	unpredicted	The supervisor blamed the receptionist for the mistake and fired him.	10
249	125	type2	predicted	The librarian greeted the mover and reminded him to be careful with books.	7
250	125	type2	unpredicted	The librarian greeted the mover and reminded her to be careful with books.	7
251	126	type2	predicted	The mover greeted the librarian and asked her where the books were.	7
252	126	type2	unpredicted	The mover greeted the librarian and asked him where the books were.	7
253	127	type2	predicted	The tailor visited the chief and helped him to adjust the pants.	7
254	127	type2	unpredicted	The tailor visited the chief and helped her to adjust the pants.	7
255	128	type2	predicted	The chief visited the tailor and helped her to prepare the dinner.	7
256	128	type2	unpredicted	The chief visited the tailor and helped him to prepare the dinner.	7
257	129	type2	predicted	The counselor asked the guard a few questions and praised him for the good work.	10
258	129	type2	unpredicted	The counselor asked the guard a few questions and praised her for the good work.	10
259	130	type2	predicted	The guard asked the counselor a few questions and let her enter the office.	10
260	130	type2	unpredicted	The guard asked the counselor a few questions and let him enter the office.	10
261	131	type2	predicted	The receptionist helped the sheriff and he was very grateful for that.	6
262	131	type2	unpredicted	The receptionist helped the sheriff and she was very grateful for that.	6
263	132	type2	predicted	The sheriff helped the receptionist and she was very grateful for that.	6
264	132	type2	unpredicted	The sheriff helped the receptionist and he was very grateful for that.	6
265	133	type2	predicted	The nurse called the mechanic and told him which medicine to take.	7
266	133	type2	unpredicted	The nurse called the mechanic and told her which medicine to take.	7
267	134	type2	predicted	The mechanic called the nurse and asked her how to deal with the broken leg.	7
268	134	type2	unpredicted	The mechanic called the nurse and asked him how to deal with the broken leg.	7
269	135	type2	predicted	The cleaner dislikes the cook because he made the kitchen very dirty.	6
270	135	type2	unpredicted	The cleaner dislikes the cook because she made the kitchen very dirty.	6
271	136	type2	predicted	The cook dislikes the cleaner because she broke the stove.	6
272	136	type2	unpredicted	The cook dislikes the cleaner because he broke the stove.	6
273	137	type2	predicted	The teacher visited the sheriff and asked him some questions.	7
274	137	type2	unpredicted	The teacher visited the sheriff and asked her some questions.	7
275	138	type2	predicted	The sheriff visited the teacher and asked her some questions.	7
276	138	type2	unpredicted	The sheriff visited the teacher and asked him some questions.	7
277	139	type2	predicted	The farmer understood the cleaner and sent her some money.	7
278	139	type2	unpredicted	The farmer understood the cleaner and sent him some money.	7
279	140	type2	predicted	The cleaner understood the farmer and sent him some money.	7
280	140	type2	unpredicted	The cleaner understood the farmer and sent her some money.	7
281	141	type2	predicted	The baker yelled at the mover and asked him to leave.	8
282	141	type2	unpredicted	The baker yelled at the mover and asked her to leave.	8
283	142	type2	predicted	The mover yelled at the baker and asked her to leave.	8
284	142	type2	unpredicted	The mover yelled at the baker and asked him to leave.	8
285	143	type2	predicted	The receptionist recognized the developer and led him to the lobby.	7
286	143	type2	unpredicted	The receptionist recognized the developer and led her to the lobby.	7
287	144	type2	predicted	The developer recognized the receptionist and asked her where the lobby was.	7
288	144	type2	unpredicted	The developer recognized the receptionist and asked him where the lobby was.	7
289	145	type2	predicted	The guard works harder than the clerk and gets more appreciation than her.	12
290	145	type2	unpredicted	The guard works harder than the clerk and gets more appreciation than him.	12
291	146	type2	predicted	The clerk works harder than the guard and gets more appreciation than him.	12
292	146	type2	unpredicted	The clerk works harder than the guard and gets more appreciation than her.	12
293	147	type2	predicted	The cashier talked to the construction worker and hoped to have the same salary as him.	15
294	147	type2	unpredicted	The cashier talked to the construction worker and hoped to have the same salary as her.	15
295	148	type2	predicted	The construction worker talked to the cashier and hoped to have the same salary as her.	15
296	148	type2	unpredicted	The construction worker talked to the cashier and hoped to have the same salary as him.	15
297	149	type2	predicted	The receptionist recognized the driver and led him to the ceremony.	7
298	149	type2	unpredicted	The receptionist recognized the driver and led her to the ceremony.	7
299	150	type2	predicted	The driver recognized the receptionist and introduced the boss to her.	10
300	150	type2	unpredicted	The driver recognized the receptionist and introduced the boss to him.	10
301	151	type2	predicted	The attendant greeted the salesperson and introduced him to the boss.	7
302	151	type2	unpredicted	The attendant greeted the salesperson and introduced her to the boss.	7
303	152	type2	predicted	The salesperson greeted the attendant and tried to sell her something.	9
304	152	type2	unpredicted	The salesperson greeted the attendant and tried to sell him something.	9
305	153	type2	predicted	The receptionist told the cook the date of the ceremony and reminded him to wear suits.	12
306	153	type2	unpredicted	The receptionist told the cook the date of the ceremony and reminded her to wear suits.	12
307	154	type2	predicted	The cook told the receptionist the date of the ceremony and reminded her to wear suits.	12
308	154	type2	unpredicted	The cook told the receptionist the date of the ceremony and reminded him to wear suits.	12
309	155	type2	predicted	The accountant called the lawyer to consult him about the book.	7
310	155	type2	unpredicted	The accountant called the lawyer to consult her about the book.	7
311	156	type2	predicted	The lawyer called the accountant to consult her about the book.	7
312	156	type2	unpredicted	The lawyer called the accountant to consult him about the book.	7
313	157	type2	predicted	The assistant talked to the manager and requested him to raise the salary.	8
